day,month,Year,tg,Lat,Lon
2,5,1950,16.289999,41.153,-7.623
3,5,1950,17.58,41.153,-7.623
4,5,1950,17.02,41.153,-7.623
5,5,1950,17.33,41.153,-7.623
6,5,1950,17.289999,41.153,-7.623
7,5,1950,16.949999,41.153,-7.623
8,5,1950,15.44,41.153,-7.623
9,5,1950,13.259999,41.153,-7.623
10,5,1950,14.929999,41.153,-7.623
11,5,1950,15.99,41.153,-7.623
12,5,1950,14.62,41.153,-7.623
13,5,1950,14.63,41.153,-7.623
14,5,1950,14.82,41.153,-7.623
15,5,1950,14.599999,41.153,-7.623
16,5,1950,12.86,41.153,-7.623
17,5,1950,13.5199995,41.153,-7.623
18,5,1950,14.28,41.153,-7.623
19,5,1950,14.049999,41.153,-7.623
20,5,1950,16.039999,41.153,-7.623
21,5,1950,13.12,41.153,-7.623
22,5,1950,11.179999,41.153,-7.623
23,5,1950,11.599999,41.153,-7.623
24,5,1950,12.41,41.153,-7.623
25,5,1950,12.25,41.153,-7.623
26,5,1950,11.99,41.153,-7.623
27,5,1950,12.2,41.153,-7.623
28,5,1950,14.7699995,41.153,-7.623
29,5,1950,17.82,41.153,-7.623
30,5,1950,17.07,41.153,-7.623
31,5,1950,16.16,41.153,-7.623
1,6,1950,17.24,41.153,-7.623
2,6,1950,18.83,41.153,-7.623
3,6,1950,20.38,41.153,-7.623
4,6,1950,21.22,41.153,-7.623
5,6,1950,19.98,41.153,-7.623
6,6,1950,17.43,41.153,-7.623
7,6,1950,17.289999,41.153,-7.623
8,6,1950,17.19,41.153,-7.623
9,6,1950,17.779999,41.153,-7.623
10,6,1950,17.449999,41.153,-7.623
11,6,1950,16.0,41.153,-7.623
12,6,1950,15.37,41.153,-7.623
13,6,1950,16.98,41.153,-7.623
14,6,1950,17.97,41.153,-7.623
15,6,1950,17.21,41.153,-7.623
16,6,1950,16.1,41.153,-7.623
17,6,1950,16.5,41.153,-7.623
18,6,1950,16.539999,41.153,-7.623
19,6,1950,15.82,41.153,-7.623
20,6,1950,15.42,41.153,-7.623
21,6,1950,14.9,41.153,-7.623
22,6,1950,16.27,41.153,-7.623
23,6,1950,19.46,41.153,-7.623
24,6,1950,19.949999,41.153,-7.623
25,6,1950,20.68,41.153,-7.623
26,6,1950,22.199999,41.153,-7.623
27,6,1950,24.289999,41.153,-7.623
28,6,1950,26.06,41.153,-7.623
29,6,1950,23.869999,41.153,-7.623
30,6,1950,22.34,41.153,-7.623
1,7,1950,23.98,41.153,-7.623
2,7,1950,21.25,41.153,-7.623
3,7,1950,18.93,41.153,-7.623
4,7,1950,18.89,41.153,-7.623
5,7,1950,17.97,41.153,-7.623
6,7,1950,18.69,41.153,-7.623
7,7,1950,19.56,41.153,-7.623
8,7,1950,21.32,41.153,-7.623
9,7,1950,20.64,41.153,-7.623
10,7,1950,18.96,41.153,-7.623
11,7,1950,20.5,41.153,-7.623
12,7,1950,20.57,41.153,-7.623
13,7,1950,20.09,41.153,-7.623
14,7,1950,18.31,41.153,-7.623
15,7,1950,19.84,41.153,-7.623
16,7,1950,19.58,41.153,-7.623
17,7,1950,18.55,41.153,-7.623
18,7,1950,22.14,41.153,-7.623
19,7,1950,23.269999,41.153,-7.623
20,7,1950,21.55,41.153,-7.623
21,7,1950,20.57,41.153,-7.623
22,7,1950,19.65,41.153,-7.623
23,7,1950,22.15,41.153,-7.623
24,7,1950,23.38,41.153,-7.623
25,7,1950,23.07,41.153,-7.623
26,7,1950,22.32,41.153,-7.623
27,7,1950,22.189999,41.153,-7.623
28,7,1950,22.439999,41.153,-7.623
29,7,1950,22.189999,41.153,-7.623
30,7,1950,21.99,41.153,-7.623
31,7,1950,21.15,41.153,-7.623
1,8,1950,20.77,41.153,-7.623
2,8,1950,19.9,41.153,-7.623
3,8,1950,19.699999,41.153,-7.623
4,8,1950,22.22,41.153,-7.623
5,8,1950,20.74,41.153,-7.623
6,8,1950,20.939999,41.153,-7.623
7,8,1950,19.73,41.153,-7.623
8,8,1950,20.05,41.153,-7.623
9,8,1950,21.449999,41.153,-7.623
10,8,1950,18.81,41.153,-7.623
11,8,1950,20.81,41.153,-7.623
12,8,1950,22.85,41.153,-7.623
13,8,1950,22.99,41.153,-7.623
14,8,1950,23.59,41.153,-7.623
15,8,1950,22.73,41.153,-7.623
16,8,1950,20.38,41.153,-7.623
17,8,1950,17.4,41.153,-7.623
18,8,1950,17.47,41.153,-7.623
19,8,1950,19.56,41.153,-7.623
20,8,1950,21.32,41.153,-7.623
21,8,1950,21.609999,41.153,-7.623
22,8,1950,20.529999,41.153,-7.623
23,8,1950,19.33,41.153,-7.623
24,8,1950,17.49,41.153,-7.623
25,8,1950,16.119999,41.153,-7.623
26,8,1950,18.0,41.153,-7.623
27,8,1950,16.68,41.153,-7.623
28,8,1950,15.809999,41.153,-7.623
29,8,1950,16.24,41.153,-7.623
30,8,1950,17.83,41.153,-7.623
31,8,1950,17.119999,41.153,-7.623
1,9,1950,17.27,41.153,-7.623
2,9,1950,19.76,41.153,-7.623
3,9,1950,20.939999,41.153,-7.623
4,9,1950,22.09,41.153,-7.623
5,9,1950,20.93,41.153,-7.623
6,9,1950,19.939999,41.153,-7.623
7,9,1950,19.77,41.153,-7.623
8,9,1950,21.66,41.153,-7.623
9,9,1950,20.85,41.153,-7.623
10,9,1950,22.699999,41.153,-7.623
11,9,1950,21.26,41.153,-7.623
12,9,1950,20.71,41.153,-7.623
13,9,1950,19.26,41.153,-7.623
14,9,1950,18.18,41.153,-7.623
15,9,1950,15.12,41.153,-7.623
16,9,1950,15.32,41.153,-7.623
17,9,1950,17.71,41.153,-7.623
18,9,1950,18.66,41.153,-7.623
19,9,1950,16.57,41.153,-7.623
20,9,1950,16.949999,41.153,-7.623
21,9,1950,16.48,41.153,-7.623
22,9,1950,16.06,41.153,-7.623
23,9,1950,19.859999,41.153,-7.623
24,9,1950,19.42,41.153,-7.623
25,9,1950,16.09,41.153,-7.623
26,9,1950,13.62,41.153,-7.623
27,9,1950,13.099999,41.153,-7.623
28,9,1950,14.79,41.153,-7.623
29,9,1950,14.429999,41.153,-7.623
30,9,1950,14.17,41.153,-7.623
1,10,1950,14.65,41.153,-7.623
2,10,1950,14.99,41.153,-7.623
3,10,1950,16.3,41.153,-7.623
4,10,1950,17.21,41.153,-7.623
5,10,1950,16.39,41.153,-7.623
6,10,1950,15.21,41.153,-7.623
7,10,1950,17.789999,41.153,-7.623
8,10,1950,16.94,41.153,-7.623
9,10,1950,16.64,41.153,-7.623
10,10,1950,17.449999,41.153,-7.623
11,10,1950,17.789999,41.153,-7.623
12,10,1950,19.0,41.153,-7.623
13,10,1950,17.609999,41.153,-7.623
14,10,1950,15.589999,41.153,-7.623
15,10,1950,13.63,41.153,-7.623
16,10,1950,13.92,41.153,-7.623
17,10,1950,18.5,41.153,-7.623
18,10,1950,19.57,41.153,-7.623
19,10,1950,19.529999,41.153,-7.623
20,10,1950,18.5,41.153,-7.623
21,10,1950,17.07,41.153,-7.623
22,10,1950,15.0,41.153,-7.623
23,10,1950,14.139999,41.153,-7.623
24,10,1950,12.37,41.153,-7.623
25,10,1950,10.24,41.153,-7.623
26,10,1950,10.65,41.153,-7.623
27,10,1950,12.83,41.153,-7.623
28,10,1950,10.25,41.153,-7.623
29,10,1950,10.0,41.153,-7.623
30,10,1950,12.96,41.153,-7.623
31,10,1950,11.79,41.153,-7.623
1,11,1950,13.32,41.153,-7.623
2,11,1950,12.29,41.153,-7.623
3,11,1950,12.349999,41.153,-7.623
4,11,1950,12.63,41.153,-7.623
5,11,1950,13.54,41.153,-7.623
6,11,1950,13.15,41.153,-7.623
7,11,1950,14.07,41.153,-7.623
8,11,1950,15.71,41.153,-7.623
9,11,1950,14.309999,41.153,-7.623
10,11,1950,14.83,41.153,-7.623
11,11,1950,9.95,41.153,-7.623
12,11,1950,8.65,41.153,-7.623
13,11,1950,10.83,41.153,-7.623
14,11,1950,12.9,41.153,-7.623
15,11,1950,12.099999,41.153,-7.623
16,11,1950,11.73,41.153,-7.623
17,11,1950,10.309999,41.153,-7.623
18,11,1950,8.84,41.153,-7.623
19,11,1950,8.01,41.153,-7.623
20,11,1950,6.94,41.153,-7.623
21,11,1950,10.96,41.153,-7.623
22,11,1950,9.19,41.153,-7.623
23,11,1950,8.37,41.153,-7.623
24,11,1950,12.21,41.153,-7.623
25,11,1950,12.48,41.153,-7.623
26,11,1950,14.34,41.153,-7.623
27,11,1950,15.969999,41.153,-7.623
28,11,1950,15.809999,41.153,-7.623
29,11,1950,12.42,41.153,-7.623
30,11,1950,8.389999,41.153,-7.623
1,12,1950,7.7599998,41.153,-7.623
2,12,1950,8.97,41.153,-7.623
3,12,1950,9.099999,41.153,-7.623
4,12,1950,6.92,41.153,-7.623
5,12,1950,4.95,41.153,-7.623
6,12,1950,4.46,41.153,-7.623
7,12,1950,5.0299997,41.153,-7.623
8,12,1950,8.46,41.153,-7.623
9,12,1950,6.47,41.153,-7.623
10,12,1950,4.67,41.153,-7.623
11,12,1950,7.77,41.153,-7.623
12,12,1950,6.46,41.153,-7.623
13,12,1950,7.8599997,41.153,-7.623
14,12,1950,7.0499997,41.153,-7.623
15,12,1950,7.1299996,41.153,-7.623
16,12,1950,6.19,41.153,-7.623
17,12,1950,4.63,41.153,-7.623
18,12,1950,6.2,41.153,-7.623
19,12,1950,7.5099998,41.153,-7.623
20,12,1950,7.52,41.153,-7.623
21,12,1950,6.0299997,41.153,-7.623
22,12,1950,7.44,41.153,-7.623
23,12,1950,5.8399997,41.153,-7.623
24,12,1950,5.8599997,41.153,-7.623
25,12,1950,4.29,41.153,-7.623
26,12,1950,3.62,41.153,-7.623
27,12,1950,1.6899999,41.153,-7.623
28,12,1950,3.37,41.153,-7.623
29,12,1950,2.6699998,41.153,-7.623
30,12,1950,2.85,41.153,-7.623
31,12,1950,4.93,41.153,-7.623
1,1,1951,7.68,41.153,-7.623
2,1,1951,6.48,41.153,-7.623
3,1,1951,5.73,41.153,-7.623
4,1,1951,5.08,41.153,-7.623
5,1,1951,8.37,41.153,-7.623
6,1,1951,8.99,41.153,-7.623
7,1,1951,9.9,41.153,-7.623
8,1,1951,9.3,41.153,-7.623
9,1,1951,6.77,41.153,-7.623
10,1,1951,4.0899997,41.153,-7.623
11,1,1951,3.1899998,41.153,-7.623
12,1,1951,5.7799997,41.153,-7.623
13,1,1951,7.93,41.153,-7.623
14,1,1951,10.73,41.153,-7.623
15,1,1951,11.42,41.153,-7.623
16,1,1951,11.16,41.153,-7.623
17,1,1951,9.42,41.153,-7.623
18,1,1951,8.21,41.153,-7.623
19,1,1951,8.26,41.153,-7.623
20,1,1951,8.429999,41.153,-7.623
21,1,1951,6.8399997,41.153,-7.623
22,1,1951,5.08,41.153,-7.623
23,1,1951,5.16,41.153,-7.623
24,1,1951,2.44,41.153,-7.623
25,1,1951,5.13,41.153,-7.623
26,1,1951,4.5499997,41.153,-7.623
27,1,1951,4.8399997,41.153,-7.623
28,1,1951,5.49,41.153,-7.623
29,1,1951,4.2999997,41.153,-7.623
30,1,1951,2.74,41.153,-7.623
31,1,1951,5.31,41.153,-7.623
1,2,1951,8.72,41.153,-7.623
2,2,1951,6.33,41.153,-7.623
3,2,1951,6.8199997,41.153,-7.623
4,2,1951,6.8799996,41.153,-7.623
5,2,1951,3.33,41.153,-7.623
6,2,1951,4.16,41.153,-7.623
7,2,1951,5.58,41.153,-7.623
8,2,1951,8.69,41.153,-7.623
9,2,1951,2.82,41.153,-7.623
10,2,1951,2.29,41.153,-7.623
11,2,1951,1.5699999,41.153,-7.623
12,2,1951,4.56,41.153,-7.623
13,2,1951,5.2,41.153,-7.623
14,2,1951,5.52,41.153,-7.623
15,2,1951,4.66,41.153,-7.623
16,2,1951,5.1,41.153,-7.623
17,2,1951,9.0,41.153,-7.623
18,2,1951,10.25,41.153,-7.623
19,2,1951,8.34,41.153,-7.623
20,2,1951,9.16,41.153,-7.623
21,2,1951,7.49,41.153,-7.623
22,2,1951,7.5499997,41.153,-7.623
23,2,1951,8.5,41.153,-7.623
24,2,1951,6.58,41.153,-7.623
25,2,1951,4.8399997,41.153,-7.623
26,2,1951,4.9,41.153,-7.623
27,2,1951,6.8199997,41.153,-7.623
28,2,1951,8.03,41.153,-7.623
1,3,1951,7.29,41.153,-7.623
2,3,1951,8.29,41.153,-7.623
3,3,1951,8.679999,41.153,-7.623
4,3,1951,5.94,41.153,-7.623
5,3,1951,6.5,41.153,-7.623
6,3,1951,5.87,41.153,-7.623
7,3,1951,6.02,41.153,-7.623
8,3,1951,3.9099998,41.153,-7.623
9,3,1951,5.08,41.153,-7.623
10,3,1951,6.96,41.153,-7.623
11,3,1951,7.2,41.153,-7.623
12,3,1951,7.77,41.153,-7.623
13,3,1951,7.02,41.153,-7.623
14,3,1951,8.08,41.153,-7.623
15,3,1951,11.71,41.153,-7.623
16,3,1951,14.34,41.153,-7.623
17,3,1951,12.309999,41.153,-7.623
18,3,1951,9.54,41.153,-7.623
19,3,1951,11.28,41.153,-7.623
20,3,1951,12.3,41.153,-7.623
21,3,1951,13.66,41.153,-7.623
22,3,1951,15.87,41.153,-7.623
23,3,1951,15.87,41.153,-7.623
24,3,1951,12.67,41.153,-7.623
25,3,1951,10.58,41.153,-7.623
26,3,1951,11.34,41.153,-7.623
27,3,1951,11.36,41.153,-7.623
28,3,1951,10.9,41.153,-7.623
29,3,1951,9.45,41.153,-7.623
30,3,1951,8.23,41.153,-7.623
31,3,1951,7.5899997,41.153,-7.623
1,4,1951,7.99,41.153,-7.623
2,4,1951,9.17,41.153,-7.623
3,4,1951,8.44,41.153,-7.623
4,4,1951,10.139999,41.153,-7.623
5,4,1951,12.83,41.153,-7.623
6,4,1951,13.69,41.153,-7.623
7,4,1951,11.2,41.153,-7.623
8,4,1951,9.36,41.153,-7.623
9,4,1951,9.42,41.153,-7.623
10,4,1951,8.5199995,41.153,-7.623
11,4,1951,8.55,41.153,-7.623
12,4,1951,10.57,41.153,-7.623
13,4,1951,11.69,41.153,-7.623
14,4,1951,14.44,41.153,-7.623
15,4,1951,14.45,41.153,-7.623
16,4,1951,16.5,41.153,-7.623
17,4,1951,16.38,41.153,-7.623
18,4,1951,15.2,41.153,-7.623
19,4,1951,13.99,41.153,-7.623
20,4,1951,11.73,41.153,-7.623
21,4,1951,10.87,41.153,-7.623
22,4,1951,10.71,41.153,-7.623
23,4,1951,12.139999,41.153,-7.623
24,4,1951,13.99,41.153,-7.623
25,4,1951,13.73,41.153,-7.623
26,4,1951,13.78,41.153,-7.623
27,4,1951,14.309999,41.153,-7.623
28,4,1951,12.61,41.153,-7.623
29,4,1951,11.94,41.153,-7.623
30,4,1951,12.69,41.153,-7.623
1,5,1951,11.059999,41.153,-7.623
2,5,1951,10.13,41.153,-7.623
3,5,1951,10.42,41.153,-7.623
4,5,1951,10.78,41.153,-7.623
5,5,1951,10.88,41.153,-7.623
6,5,1951,10.58,41.153,-7.623
7,5,1951,10.03,41.153,-7.623
8,5,1951,10.54,41.153,-7.623
9,5,1951,7.33,41.153,-7.623
10,5,1951,7.5899997,41.153,-7.623
11,5,1951,9.19,41.153,-7.623
12,5,1951,11.349999,41.153,-7.623
13,5,1951,11.639999,41.153,-7.623
14,5,1951,12.389999,41.153,-7.623
15,5,1951,14.25,41.153,-7.623
16,5,1951,15.23,41.153,-7.623
17,5,1951,15.92,41.153,-7.623
18,5,1951,12.66,41.153,-7.623
19,5,1951,11.37,41.153,-7.623
20,5,1951,12.65,41.153,-7.623
21,5,1951,13.99,41.153,-7.623
22,5,1951,14.99,41.153,-7.623
23,5,1951,16.71,41.153,-7.623
24,5,1951,15.2,41.153,-7.623
25,5,1951,13.49,41.153,-7.623
26,5,1951,11.29,41.153,-7.623
27,5,1951,11.33,41.153,-7.623
28,5,1951,12.259999,41.153,-7.623
29,5,1951,12.16,41.153,-7.623
30,5,1951,11.37,41.153,-7.623
31,5,1951,12.25,41.153,-7.623
1,6,1951,12.92,41.153,-7.623
2,6,1951,16.38,41.153,-7.623
3,6,1951,17.289999,41.153,-7.623
4,6,1951,15.66,41.153,-7.623
5,6,1951,16.199999,41.153,-7.623
6,6,1951,16.199999,41.153,-7.623
7,6,1951,14.4,41.153,-7.623
8,6,1951,14.19,41.153,-7.623
9,6,1951,15.86,41.153,-7.623
10,6,1951,17.279999,41.153,-7.623
11,6,1951,20.52,41.153,-7.623
12,6,1951,19.97,41.153,-7.623
13,6,1951,20.72,41.153,-7.623
14,6,1951,21.539999,41.153,-7.623
15,6,1951,21.26,41.153,-7.623
16,6,1951,19.6,41.153,-7.623
17,6,1951,18.33,41.153,-7.623
18,6,1951,17.33,41.153,-7.623
19,6,1951,18.21,41.153,-7.623
20,6,1951,20.9,41.153,-7.623
21,6,1951,18.82,41.153,-7.623
22,6,1951,15.889999,41.153,-7.623
23,6,1951,14.73,41.153,-7.623
24,6,1951,15.139999,41.153,-7.623
25,6,1951,16.9,41.153,-7.623
26,6,1951,17.33,41.153,-7.623
27,6,1951,20.57,41.153,-7.623
28,6,1951,20.74,41.153,-7.623
29,6,1951,20.97,41.153,-7.623
30,6,1951,21.119999,41.153,-7.623
1,7,1951,22.769999,41.153,-7.623
2,7,1951,22.75,41.153,-7.623
3,7,1951,22.17,41.153,-7.623
4,7,1951,19.64,41.153,-7.623
5,7,1951,19.449999,41.153,-7.623
6,7,1951,21.14,41.153,-7.623
7,7,1951,20.609999,41.153,-7.623
8,7,1951,19.689999,41.153,-7.623
9,7,1951,20.189999,41.153,-7.623
10,7,1951,20.16,41.153,-7.623
11,7,1951,18.51,41.153,-7.623
12,7,1951,17.72,41.153,-7.623
13,7,1951,18.58,41.153,-7.623
14,7,1951,18.8,41.153,-7.623
15,7,1951,20.24,41.153,-7.623
16,7,1951,20.38,41.153,-7.623
17,7,1951,20.57,41.153,-7.623
18,7,1951,22.33,41.153,-7.623
19,7,1951,22.88,41.153,-7.623
20,7,1951,22.75,41.153,-7.623
21,7,1951,21.43,41.153,-7.623
22,7,1951,20.14,41.153,-7.623
23,7,1951,19.66,41.153,-7.623
24,7,1951,19.33,41.153,-7.623
25,7,1951,22.68,41.153,-7.623
26,7,1951,25.279999,41.153,-7.623
27,7,1951,26.14,41.153,-7.623
28,7,1951,25.34,41.153,-7.623
29,7,1951,21.279999,41.153,-7.623
30,7,1951,19.9,41.153,-7.623
31,7,1951,19.369999,41.153,-7.623
1,8,1951,19.25,41.153,-7.623
2,8,1951,18.63,41.153,-7.623
3,8,1951,19.41,41.153,-7.623
4,8,1951,19.66,41.153,-7.623
5,8,1951,18.369999,41.153,-7.623
6,8,1951,18.31,41.153,-7.623
7,8,1951,17.27,41.153,-7.623
8,8,1951,18.109999,41.153,-7.623
9,8,1951,18.24,41.153,-7.623
10,8,1951,18.16,41.153,-7.623
11,8,1951,20.58,41.153,-7.623
12,8,1951,20.449999,41.153,-7.623
13,8,1951,19.65,41.153,-7.623
14,8,1951,19.59,41.153,-7.623
15,8,1951,20.01,41.153,-7.623
16,8,1951,19.619999,41.153,-7.623
17,8,1951,21.369999,41.153,-7.623
18,8,1951,22.49,41.153,-7.623
19,8,1951,21.58,41.153,-7.623
20,8,1951,18.82,41.153,-7.623
21,8,1951,18.199999,41.153,-7.623
22,8,1951,21.22,41.153,-7.623
23,8,1951,22.779999,41.153,-7.623
24,8,1951,20.99,41.153,-7.623
25,8,1951,17.72,41.153,-7.623
26,8,1951,18.029999,41.153,-7.623
27,8,1951,17.42,41.153,-7.623
28,8,1951,18.3,41.153,-7.623
29,8,1951,18.88,41.153,-7.623
30,8,1951,17.89,41.153,-7.623
31,8,1951,17.279999,41.153,-7.623
1,9,1951,17.34,41.153,-7.623
2,9,1951,20.55,41.153,-7.623
3,9,1951,21.77,41.153,-7.623
4,9,1951,22.9,41.153,-7.623
5,9,1951,21.74,41.153,-7.623
6,9,1951,20.14,41.153,-7.623
7,9,1951,20.359999,41.153,-7.623
8,9,1951,19.6,41.153,-7.623
9,9,1951,18.43,41.153,-7.623
10,9,1951,18.06,41.153,-7.623
11,9,1951,18.869999,41.153,-7.623
12,9,1951,19.83,41.153,-7.623
13,9,1951,16.88,41.153,-7.623
14,9,1951,16.01,41.153,-7.623
15,9,1951,18.38,41.153,-7.623
16,9,1951,21.1,41.153,-7.623
17,9,1951,21.119999,41.153,-7.623
18,9,1951,20.109999,41.153,-7.623
19,9,1951,19.34,41.153,-7.623
20,9,1951,20.359999,41.153,-7.623
21,9,1951,19.97,41.153,-7.623
22,9,1951,18.59,41.153,-7.623
23,9,1951,16.26,41.153,-7.623
24,9,1951,15.049999,41.153,-7.623
25,9,1951,15.13,41.153,-7.623
26,9,1951,15.139999,41.153,-7.623
27,9,1951,14.589999,41.153,-7.623
28,9,1951,15.87,41.153,-7.623
29,9,1951,16.13,41.153,-7.623
30,9,1951,16.41,41.153,-7.623
1,10,1951,13.41,41.153,-7.623
2,10,1951,14.23,41.153,-7.623
3,10,1951,16.619999,41.153,-7.623
4,10,1951,18.08,41.153,-7.623
5,10,1951,18.33,41.153,-7.623
6,10,1951,16.279999,41.153,-7.623
7,10,1951,16.16,41.153,-7.623
8,10,1951,17.0,41.153,-7.623
9,10,1951,16.1,41.153,-7.623
10,10,1951,16.99,41.153,-7.623
11,10,1951,16.44,41.153,-7.623
12,10,1951,13.61,41.153,-7.623
13,10,1951,12.2699995,41.153,-7.623
14,10,1951,13.179999,41.153,-7.623
15,10,1951,14.36,41.153,-7.623
16,10,1951,14.73,41.153,-7.623
17,10,1951,14.16,41.153,-7.623
18,10,1951,11.96,41.153,-7.623
19,10,1951,10.12,41.153,-7.623
20,10,1951,11.259999,41.153,-7.623
21,10,1951,11.639999,41.153,-7.623
22,10,1951,10.65,41.153,-7.623
23,10,1951,9.12,41.153,-7.623
24,10,1951,8.33,41.153,-7.623
25,10,1951,8.05,41.153,-7.623
26,10,1951,10.99,41.153,-7.623
27,10,1951,12.2,41.153,-7.623
28,10,1951,12.58,41.153,-7.623
29,10,1951,12.84,41.153,-7.623
30,10,1951,11.57,41.153,-7.623
31,10,1951,11.929999,41.153,-7.623
1,11,1951,11.23,41.153,-7.623
2,11,1951,10.179999,41.153,-7.623
3,11,1951,10.389999,41.153,-7.623
4,11,1951,8.86,41.153,-7.623
5,11,1951,9.929999,41.153,-7.623
6,11,1951,11.63,41.153,-7.623
7,11,1951,11.41,41.153,-7.623
8,11,1951,10.23,41.153,-7.623
9,11,1951,7.97,41.153,-7.623
10,11,1951,7.97,41.153,-7.623
11,11,1951,10.45,41.153,-7.623
12,11,1951,10.87,41.153,-7.623
13,11,1951,9.7,41.153,-7.623
14,11,1951,9.34,41.153,-7.623
15,11,1951,11.45,41.153,-7.623
16,11,1951,10.33,41.153,-7.623
17,11,1951,11.29,41.153,-7.623
18,11,1951,9.61,41.153,-7.623
