day,month,Year,tg,Lat,Lon
24,5,1950,12.29,41.24,-7.755
25,5,1950,12.07,41.24,-7.755
26,5,1950,11.7699995,41.24,-7.755
27,5,1950,12.03,41.24,-7.755
28,5,1950,14.54,41.24,-7.755
29,5,1950,17.539999,41.24,-7.755
30,5,1950,17.029999,41.24,-7.755
31,5,1950,15.94,41.24,-7.755
1,6,1950,17.05,41.24,-7.755
2,6,1950,18.39,41.24,-7.755
3,6,1950,20.07,41.24,-7.755
4,6,1950,21.039999,41.24,-7.755
5,6,1950,19.49,41.24,-7.755
6,6,1950,17.23,41.24,-7.755
7,6,1950,16.76,41.24,-7.755
8,6,1950,17.07,41.24,-7.755
9,6,1950,17.57,41.24,-7.755
10,6,1950,17.27,41.24,-7.755
11,6,1950,15.799999,41.24,-7.755
12,6,1950,15.059999,41.24,-7.755
13,6,1950,16.449999,41.24,-7.755
14,6,1950,17.539999,41.24,-7.755
15,6,1950,16.74,41.24,-7.755
16,6,1950,15.839999,41.24,-7.755
17,6,1950,16.39,41.24,-7.755
18,6,1950,16.18,41.24,-7.755
19,6,1950,15.839999,41.24,-7.755
20,6,1950,14.969999,41.24,-7.755
21,6,1950,14.61,41.24,-7.755
22,6,1950,15.83,41.24,-7.755
23,6,1950,19.35,41.24,-7.755
24,6,1950,19.68,41.24,-7.755
25,6,1950,20.47,41.24,-7.755
26,6,1950,21.81,41.24,-7.755
27,6,1950,24.06,41.24,-7.755
28,6,1950,25.71,41.24,-7.755
29,6,1950,23.289999,41.24,-7.755
30,6,1950,21.83,41.24,-7.755
1,7,1950,23.26,41.24,-7.755
2,7,1950,20.96,41.24,-7.755
3,7,1950,18.67,41.24,-7.755
4,7,1950,18.64,41.24,-7.755
5,7,1950,17.859999,41.24,-7.755
6,7,1950,18.42,41.24,-7.755
7,7,1950,19.27,41.24,-7.755
8,7,1950,20.91,41.24,-7.755
9,7,1950,20.369999,41.24,-7.755
10,7,1950,18.359999,41.24,-7.755
11,7,1950,20.25,41.24,-7.755
12,7,1950,20.23,41.24,-7.755
13,7,1950,19.65,41.24,-7.755
14,7,1950,18.07,41.24,-7.755
15,7,1950,19.359999,41.24,-7.755
16,7,1950,19.01,41.24,-7.755
17,7,1950,18.31,41.24,-7.755
18,7,1950,21.72,41.24,-7.755
19,7,1950,22.81,41.24,-7.755
20,7,1950,20.91,41.24,-7.755
21,7,1950,20.359999,41.24,-7.755
22,7,1950,19.3,41.24,-7.755
23,7,1950,21.64,41.24,-7.755
24,7,1950,23.01,41.24,-7.755
25,7,1950,22.88,41.24,-7.755
26,7,1950,22.08,41.24,-7.755
27,7,1950,21.82,41.24,-7.755
28,7,1950,22.02,41.24,-7.755
29,7,1950,21.74,41.24,-7.755
30,7,1950,21.56,41.24,-7.755
31,7,1950,20.529999,41.24,-7.755
1,8,1950,20.32,41.24,-7.755
2,8,1950,19.289999,41.24,-7.755
3,8,1950,19.52,41.24,-7.755
4,8,1950,22.06,41.24,-7.755
5,8,1950,20.24,41.24,-7.755
6,8,1950,20.48,41.24,-7.755
7,8,1950,19.4,41.24,-7.755
8,8,1950,19.73,41.24,-7.755
9,8,1950,21.119999,41.24,-7.755
10,8,1950,18.49,41.24,-7.755
11,8,1950,20.6,41.24,-7.755
12,8,1950,22.359999,41.24,-7.755
13,8,1950,22.84,41.24,-7.755
14,8,1950,23.39,41.24,-7.755
15,8,1950,22.43,41.24,-7.755
16,8,1950,19.99,41.24,-7.755
17,8,1950,17.09,41.24,-7.755
18,8,1950,17.56,41.24,-7.755
19,8,1950,19.449999,41.24,-7.755
20,8,1950,21.07,41.24,-7.755
21,8,1950,21.189999,41.24,-7.755
22,8,1950,20.07,41.24,-7.755
23,8,1950,19.39,41.24,-7.755
24,8,1950,17.1,41.24,-7.755
25,8,1950,15.809999,41.24,-7.755
26,8,1950,17.77,41.24,-7.755
27,8,1950,16.279999,41.24,-7.755
28,8,1950,15.79,41.24,-7.755
29,8,1950,16.02,41.24,-7.755
30,8,1950,17.52,41.24,-7.755
31,8,1950,16.85,41.24,-7.755
1,9,1950,16.92,41.24,-7.755
2,9,1950,19.689999,41.24,-7.755
3,9,1950,20.66,41.24,-7.755
4,9,1950,21.8,41.24,-7.755
5,9,1950,20.56,41.24,-7.755
6,9,1950,19.65,41.24,-7.755
7,9,1950,19.41,41.24,-7.755
8,9,1950,21.27,41.24,-7.755
9,9,1950,20.4,41.24,-7.755
10,9,1950,22.359999,41.24,-7.755
11,9,1950,20.939999,41.24,-7.755
12,9,1950,20.359999,41.24,-7.755
13,9,1950,18.81,41.24,-7.755
14,9,1950,17.68,41.24,-7.755
15,9,1950,14.679999,41.24,-7.755
16,9,1950,14.929999,41.24,-7.755
17,9,1950,17.369999,41.24,-7.755
18,9,1950,18.33,41.24,-7.755
19,9,1950,16.119999,41.24,-7.755
20,9,1950,16.59,41.24,-7.755
21,9,1950,16.25,41.24,-7.755
22,9,1950,15.759999,41.24,-7.755
23,9,1950,19.5,41.24,-7.755
24,9,1950,19.07,41.24,-7.755
25,9,1950,15.69,41.24,-7.755
26,9,1950,13.65,41.24,-7.755
27,9,1950,12.96,41.24,-7.755
28,9,1950,14.75,41.24,-7.755
29,9,1950,14.15,41.24,-7.755
30,9,1950,14.17,41.24,-7.755
1,10,1950,14.53,41.24,-7.755
2,10,1950,14.63,41.24,-7.755
3,10,1950,16.16,41.24,-7.755
4,10,1950,16.83,41.24,-7.755
5,10,1950,15.91,41.24,-7.755
6,10,1950,15.17,41.24,-7.755
7,10,1950,17.57,41.24,-7.755
8,10,1950,16.609999,41.24,-7.755
9,10,1950,16.31,41.24,-7.755
10,10,1950,17.06,41.24,-7.755
11,10,1950,17.56,41.24,-7.755
12,10,1950,18.699999,41.24,-7.755
13,10,1950,17.42,41.24,-7.755
14,10,1950,15.36,41.24,-7.755
15,10,1950,13.71,41.24,-7.755
16,10,1950,13.719999,41.24,-7.755
17,10,1950,18.59,41.24,-7.755
18,10,1950,19.42,41.24,-7.755
19,10,1950,19.3,41.24,-7.755
20,10,1950,18.32,41.24,-7.755
21,10,1950,16.81,41.24,-7.755
22,10,1950,14.94,41.24,-7.755
23,10,1950,14.34,41.24,-7.755
24,10,1950,12.15,41.24,-7.755
25,10,1950,10.09,41.24,-7.755
26,10,1950,10.45,41.24,-7.755
27,10,1950,12.63,41.24,-7.755
28,10,1950,10.2,41.24,-7.755
29,10,1950,9.54,41.24,-7.755
30,10,1950,12.96,41.24,-7.755
31,10,1950,11.9,41.24,-7.755
1,11,1950,13.389999,41.24,-7.755
2,11,1950,11.84,41.24,-7.755
3,11,1950,12.25,41.24,-7.755
4,11,1950,12.46,41.24,-7.755
5,11,1950,13.48,41.24,-7.755
6,11,1950,12.969999,41.24,-7.755
7,11,1950,14.08,41.24,-7.755
8,11,1950,15.74,41.24,-7.755
9,11,1950,14.37,41.24,-7.755
10,11,1950,14.88,41.24,-7.755
11,11,1950,9.94,41.24,-7.755
12,11,1950,8.84,41.24,-7.755
13,11,1950,10.71,41.24,-7.755
14,11,1950,12.71,41.24,-7.755
15,11,1950,12.0,41.24,-7.755
16,11,1950,11.61,41.24,-7.755
17,11,1950,10.42,41.24,-7.755
18,11,1950,8.679999,41.24,-7.755
19,11,1950,8.12,41.24,-7.755
20,11,1950,6.96,41.24,-7.755
21,11,1950,10.92,41.24,-7.755
22,11,1950,9.2699995,41.24,-7.755
23,11,1950,8.29,41.24,-7.755
24,11,1950,12.099999,41.24,-7.755
25,11,1950,12.5199995,41.24,-7.755
26,11,1950,14.139999,41.24,-7.755
27,11,1950,16.039999,41.24,-7.755
28,11,1950,15.719999,41.24,-7.755
29,11,1950,12.2,41.24,-7.755
30,11,1950,8.389999,41.24,-7.755
1,12,1950,8.04,41.24,-7.755
2,12,1950,8.87,41.24,-7.755
3,12,1950,8.96,41.24,-7.755
4,12,1950,6.83,41.24,-7.755
5,12,1950,4.7999997,41.24,-7.755
6,12,1950,4.5899997,41.24,-7.755
7,12,1950,5.06,41.24,-7.755
8,12,1950,8.26,41.24,-7.755
9,12,1950,6.73,41.24,-7.755
10,12,1950,4.8599997,41.24,-7.755
11,12,1950,7.8999996,41.24,-7.755
12,12,1950,6.43,41.24,-7.755
13,12,1950,8.07,41.24,-7.755
14,12,1950,6.89,41.24,-7.755
15,12,1950,7.3799996,41.24,-7.755
16,12,1950,6.08,41.24,-7.755
17,12,1950,4.48,41.24,-7.755
18,12,1950,6.21,41.24,-7.755
19,12,1950,7.6,41.24,-7.755
20,12,1950,7.5299997,41.24,-7.755
21,12,1950,5.97,41.24,-7.755
22,12,1950,7.5099998,41.24,-7.755
23,12,1950,6.1299996,41.24,-7.755
24,12,1950,5.7,41.24,-7.755
25,12,1950,4.33,41.24,-7.755
26,12,1950,3.79,41.24,-7.755
27,12,1950,1.4699999,41.24,-7.755
28,12,1950,3.4099998,41.24,-7.755
29,12,1950,3.12,41.24,-7.755
30,12,1950,2.46,41.24,-7.755
31,12,1950,4.99,41.24,-7.755
1,1,1951,7.8599997,41.24,-7.755
2,1,1951,6.5099998,41.24,-7.755
3,1,1951,5.5499997,41.24,-7.755
4,1,1951,5.18,41.24,-7.755
5,1,1951,8.49,41.24,-7.755
6,1,1951,8.98,41.24,-7.755
7,1,1951,9.66,41.24,-7.755
8,1,1951,9.4,41.24,-7.755
9,1,1951,6.83,41.24,-7.755
10,1,1951,4.5099998,41.24,-7.755
11,1,1951,3.47,41.24,-7.755
12,1,1951,6.08,41.24,-7.755
13,1,1951,8.0,41.24,-7.755
14,1,1951,10.78,41.24,-7.755
15,1,1951,11.5199995,41.24,-7.755
16,1,1951,11.099999,41.24,-7.755
17,1,1951,9.389999,41.24,-7.755
18,1,1951,8.25,41.24,-7.755
19,1,1951,8.17,41.24,-7.755
20,1,1951,8.55,41.24,-7.755
21,1,1951,6.5899997,41.24,-7.755
22,1,1951,5.21,41.24,-7.755
23,1,1951,5.04,41.24,-7.755
24,1,1951,2.4099998,41.24,-7.755
25,1,1951,5.15,41.24,-7.755
26,1,1951,4.73,41.24,-7.755
27,1,1951,4.91,41.24,-7.755
28,1,1951,5.68,41.24,-7.755
29,1,1951,4.31,41.24,-7.755
30,1,1951,2.74,41.24,-7.755
31,1,1951,5.39,41.24,-7.755
1,2,1951,8.849999,41.24,-7.755
2,2,1951,6.29,41.24,-7.755
3,2,1951,6.75,41.24,-7.755
4,2,1951,6.62,41.24,-7.755
5,2,1951,3.22,41.24,-7.755
6,2,1951,4.36,41.24,-7.755
7,2,1951,5.48,41.24,-7.755
8,2,1951,8.76,41.24,-7.755
9,2,1951,2.76,41.24,-7.755
10,2,1951,2.22,41.24,-7.755
11,2,1951,1.54,41.24,-7.755
12,2,1951,4.4,41.24,-7.755
13,2,1951,5.2,41.24,-7.755
14,2,1951,5.65,41.24,-7.755
15,2,1951,4.52,41.24,-7.755
16,2,1951,4.91,41.24,-7.755
17,2,1951,8.96,41.24,-7.755
18,2,1951,10.219999,41.24,-7.755
19,2,1951,8.17,41.24,-7.755
20,2,1951,9.16,41.24,-7.755
21,2,1951,7.33,41.24,-7.755
22,2,1951,7.6099997,41.24,-7.755
23,2,1951,8.59,41.24,-7.755
24,2,1951,6.5899997,41.24,-7.755
25,2,1951,4.98,41.24,-7.755
26,2,1951,4.98,41.24,-7.755
27,2,1951,6.8599997,41.24,-7.755
28,2,1951,7.93,41.24,-7.755
1,3,1951,7.31,41.24,-7.755
2,3,1951,8.37,41.24,-7.755
3,3,1951,8.86,41.24,-7.755
4,3,1951,5.8199997,41.24,-7.755
5,3,1951,6.75,41.24,-7.755
6,3,1951,5.7799997,41.24,-7.755
7,3,1951,5.99,41.24,-7.755
8,3,1951,4.1,41.24,-7.755
9,3,1951,5.14,41.24,-7.755
10,3,1951,6.73,41.24,-7.755
11,3,1951,7.0699997,41.24,-7.755
12,3,1951,7.9199996,41.24,-7.755
13,3,1951,6.83,41.24,-7.755
14,3,1951,8.3,41.24,-7.755
15,3,1951,11.55,41.24,-7.755
16,3,1951,14.309999,41.24,-7.755
17,3,1951,12.28,41.24,-7.755
18,3,1951,9.5,41.24,-7.755
19,3,1951,11.12,41.24,-7.755
20,3,1951,12.41,41.24,-7.755
21,3,1951,13.719999,41.24,-7.755
22,3,1951,15.99,41.24,-7.755
23,3,1951,15.639999,41.24,-7.755
24,3,1951,12.62,41.24,-7.755
25,3,1951,10.44,41.24,-7.755
26,3,1951,11.179999,41.24,-7.755
27,3,1951,10.87,41.24,-7.755
28,3,1951,10.8,41.24,-7.755
29,3,1951,9.41,41.24,-7.755
30,3,1951,8.08,41.24,-7.755
31,3,1951,7.3599997,41.24,-7.755
1,4,1951,7.7799997,41.24,-7.755
2,4,1951,8.96,41.24,-7.755
3,4,1951,8.2,41.24,-7.755
4,4,1951,10.08,41.24,-7.755
5,4,1951,12.639999,41.24,-7.755
6,4,1951,13.57,41.24,-7.755
7,4,1951,10.929999,41.24,-7.755
8,4,1951,9.05,41.24,-7.755
9,4,1951,9.3,41.24,-7.755
10,4,1951,8.389999,41.24,-7.755
11,4,1951,8.28,41.24,-7.755
12,4,1951,10.24,41.24,-7.755
13,4,1951,11.599999,41.24,-7.755
14,4,1951,14.34,41.24,-7.755
15,4,1951,14.29,41.24,-7.755
16,4,1951,16.21,41.24,-7.755
17,4,1951,16.15,41.24,-7.755
18,4,1951,15.07,41.24,-7.755
19,4,1951,13.92,41.24,-7.755
20,4,1951,11.63,41.24,-7.755
21,4,1951,10.76,41.24,-7.755
22,4,1951,10.78,41.24,-7.755
23,4,1951,12.12,41.24,-7.755
24,4,1951,14.179999,41.24,-7.755
25,4,1951,13.549999,41.24,-7.755
26,4,1951,13.549999,41.24,-7.755
27,4,1951,14.12,41.24,-7.755
28,4,1951,12.5,41.24,-7.755
29,4,1951,11.71,41.24,-7.755
30,4,1951,12.38,41.24,-7.755
1,5,1951,10.9,41.24,-7.755
2,5,1951,9.98,41.24,-7.755
3,5,1951,10.15,41.24,-7.755
4,5,1951,10.65,41.24,-7.755
5,5,1951,10.969999,41.24,-7.755
6,5,1951,10.66,41.24,-7.755
7,5,1951,10.08,41.24,-7.755
8,5,1951,10.29,41.24,-7.755
9,5,1951,7.2999997,41.24,-7.755
10,5,1951,7.77,41.24,-7.755
11,5,1951,9.11,41.24,-7.755
12,5,1951,11.09,41.24,-7.755
13,5,1951,11.49,41.24,-7.755
14,5,1951,12.28,41.24,-7.755
15,5,1951,14.08,41.24,-7.755
16,5,1951,15.03,41.24,-7.755
17,5,1951,15.65,41.24,-7.755
18,5,1951,12.599999,41.24,-7.755
19,5,1951,11.139999,41.24,-7.755
20,5,1951,12.429999,41.24,-7.755
21,5,1951,13.74,41.24,-7.755
22,5,1951,14.7699995,41.24,-7.755
23,5,1951,16.449999,41.24,-7.755
24,5,1951,14.73,41.24,-7.755
25,5,1951,13.28,41.24,-7.755
26,5,1951,11.099999,41.24,-7.755
27,5,1951,11.2,41.24,-7.755
28,5,1951,12.15,41.24,-7.755
29,5,1951,12.04,41.24,-7.755
30,5,1951,11.24,41.24,-7.755
31,5,1951,12.13,41.24,-7.755
1,6,1951,12.759999,41.24,-7.755
2,6,1951,15.92,41.24,-7.755
3,6,1951,17.13,41.24,-7.755
4,6,1951,15.29,41.24,-7.755
5,6,1951,16.0,41.24,-7.755
6,6,1951,15.969999,41.24,-7.755
7,6,1951,14.37,41.24,-7.755
8,6,1951,14.34,41.24,-7.755
9,6,1951,15.759999,41.24,-7.755
10,6,1951,16.89,41.24,-7.755
11,6,1951,20.24,41.24,-7.755
12,6,1951,19.67,41.24,-7.755
13,6,1951,20.23,41.24,-7.755
14,6,1951,21.109999,41.24,-7.755
15,6,1951,20.85,41.24,-7.755
16,6,1951,19.199999,41.24,-7.755
17,6,1951,17.83,41.24,-7.755
18,6,1951,16.85,41.24,-7.755
19,6,1951,17.81,41.24,-7.755
20,6,1951,20.63,41.24,-7.755
21,6,1951,18.43,41.24,-7.755
22,6,1951,15.65,41.24,-7.755
23,6,1951,14.41,41.24,-7.755
24,6,1951,14.65,41.24,-7.755
25,6,1951,16.63,41.24,-7.755
26,6,1951,17.27,41.24,-7.755
27,6,1951,20.27,41.24,-7.755
28,6,1951,20.449999,41.24,-7.755
29,6,1951,20.77,41.24,-7.755
30,6,1951,20.949999,41.24,-7.755
1,7,1951,22.59,41.24,-7.755
2,7,1951,22.55,41.24,-7.755
3,7,1951,22.0,41.24,-7.755
4,7,1951,19.5,41.24,-7.755
5,7,1951,19.17,41.24,-7.755
6,7,1951,20.58,41.24,-7.755
7,7,1951,20.17,41.24,-7.755
8,7,1951,19.189999,41.24,-7.755
9,7,1951,19.85,41.24,-7.755
10,7,1951,19.77,41.24,-7.755
11,7,1951,18.289999,41.24,-7.755
12,7,1951,17.4,41.24,-7.755
13,7,1951,18.279999,41.24,-7.755
14,7,1951,18.789999,41.24,-7.755
15,7,1951,20.039999,41.24,-7.755
16,7,1951,19.99,41.24,-7.755
17,7,1951,20.41,41.24,-7.755
18,7,1951,21.99,41.24,-7.755
19,7,1951,22.3,41.24,-7.755
20,7,1951,22.38,41.24,-7.755
21,7,1951,20.96,41.24,-7.755
22,7,1951,19.789999,41.24,-7.755
23,7,1951,19.35,41.24,-7.755
24,7,1951,19.1,41.24,-7.755
25,7,1951,22.49,41.24,-7.755
26,7,1951,25.07,41.24,-7.755
27,7,1951,25.599998,41.24,-7.755
28,7,1951,24.72,41.24,-7.755
29,7,1951,20.789999,41.24,-7.755
30,7,1951,19.67,41.24,-7.755
31,7,1951,19.119999,41.24,-7.755
1,8,1951,18.859999,41.24,-7.755
2,8,1951,18.449999,41.24,-7.755
3,8,1951,18.83,41.24,-7.755
4,8,1951,18.99,41.24,-7.755
5,8,1951,17.71,41.24,-7.755
6,8,1951,18.029999,41.24,-7.755
7,8,1951,16.97,41.24,-7.755
8,8,1951,17.85,41.24,-7.755
9,8,1951,17.91,41.24,-7.755
10,8,1951,18.01,41.24,-7.755
11,8,1951,20.17,41.24,-7.755
12,8,1951,19.8,41.24,-7.755
13,8,1951,19.51,41.24,-7.755
14,8,1951,19.24,41.24,-7.755
15,8,1951,19.57,41.24,-7.755
16,8,1951,19.43,41.24,-7.755
17,8,1951,21.06,41.24,-7.755
18,8,1951,22.359999,41.24,-7.755
19,8,1951,21.15,41.24,-7.755
20,8,1951,18.46,41.24,-7.755
21,8,1951,17.89,41.24,-7.755
22,8,1951,21.08,41.24,-7.755
23,8,1951,22.76,41.24,-7.755
24,8,1951,20.32,41.24,-7.755
25,8,1951,17.4,41.24,-7.755
26,8,1951,17.55,41.24,-7.755
27,8,1951,17.05,41.24,-7.755
28,8,1951,17.89,41.24,-7.755
29,8,1951,18.4,41.24,-7.755
30,8,1951,17.48,41.24,-7.755
31,8,1951,16.96,41.24,-7.755
1,9,1951,17.27,41.24,-7.755
2,9,1951,20.22,41.24,-7.755
3,9,1951,21.4,41.24,-7.755
4,9,1951,22.48,41.24,-7.755
5,9,1951,21.539999,41.24,-7.755
6,9,1951,19.68,41.24,-7.755
7,9,1951,20.08,41.24,-7.755
8,9,1951,19.38,41.24,-7.755
9,9,1951,18.279999,41.24,-7.755
10,9,1951,18.05,41.24,-7.755
11,9,1951,18.63,41.24,-7.755
12,9,1951,19.65,41.24,-7.755
13,9,1951,16.73,41.24,-7.755
14,9,1951,15.799999,41.24,-7.755
15,9,1951,17.66,41.24,-7.755
16,9,1951,20.64,41.24,-7.755
17,9,1951,21.07,41.24,-7.755
18,9,1951,19.83,41.24,-7.755
19,9,1951,19.199999,41.24,-7.755
20,9,1951,20.27,41.24,-7.755
21,9,1951,19.84,41.24,-7.755
22,9,1951,18.69,41.24,-7.755
23,9,1951,16.07,41.24,-7.755
24,9,1951,14.67,41.24,-7.755
25,9,1951,14.969999,41.24,-7.755
26,9,1951,15.219999,41.24,-7.755
27,9,1951,14.28,41.24,-7.755
28,9,1951,15.91,41.24,-7.755
29,9,1951,16.07,41.24,-7.755
30,9,1951,15.82,41.24,-7.755
1,10,1951,13.42,41.24,-7.755
2,10,1951,14.41,41.24,-7.755
3,10,1951,16.289999,41.24,-7.755
4,10,1951,18.039999,41.24,-7.755
5,10,1951,18.119999,41.24,-7.755
6,10,1951,16.27,41.24,-7.755
7,10,1951,15.92,41.24,-7.755
8,10,1951,16.949999,41.24,-7.755
9,10,1951,15.799999,41.24,-7.755
10,10,1951,16.81,41.24,-7.755
11,10,1951,16.08,41.24,-7.755
12,10,1951,13.41,41.24,-7.755
13,10,1951,12.219999,41.24,-7.755
14,10,1951,13.2,41.24,-7.755
15,10,1951,14.4,41.24,-7.755
16,10,1951,14.78,41.24,-7.755
17,10,1951,14.53,41.24,-7.755
18,10,1951,12.08,41.24,-7.755
19,10,1951,9.83,41.24,-7.755
20,10,1951,11.059999,41.24,-7.755
21,10,1951,11.67,41.24,-7.755
22,10,1951,10.29,41.24,-7.755
23,10,1951,8.91,41.24,-7.755
24,10,1951,8.5,41.24,-7.755
25,10,1951,8.25,41.24,-7.755
26,10,1951,11.309999,41.24,-7.755
27,10,1951,12.139999,41.24,-7.755
28,10,1951,12.49,41.24,-7.755
29,10,1951,12.7699995,41.24,-7.755
30,10,1951,11.469999,41.24,-7.755
31,10,1951,11.7,41.24,-7.755
1,11,1951,11.2699995,41.24,-7.755
2,11,1951,10.13,41.24,-7.755
3,11,1951,10.099999,41.24,-7.755
4,11,1951,8.74,41.24,-7.755
5,11,1951,9.7699995,41.24,-7.755
6,11,1951,11.7,41.24,-7.755
7,11,1951,11.4,41.24,-7.755
8,11,1951,10.13,41.24,-7.755
9,11,1951,7.6299996,41.24,-7.755
10,11,1951,8.12,41.24,-7.755
11,11,1951,10.53,41.24,-7.755
12,11,1951,10.69,41.24,-7.755
13,11,1951,9.65,41.24,-7.755
14,11,1951,9.28,41.24,-7.755
15,11,1951,11.12,41.24,-7.755
16,11,1951,10.29,41.24,-7.755
17,11,1951,11.11,41.24,-7.755
